Name,DataType,Description,DataTypeID,Retentive,Force2,DisplayFormat,ArrayDimension1,ArrayDimension2,Publish,MarkAsUsed,MaxLength,InitialValue,DataSource,DataSourceClsid,IOAddress,IOAddressOffset,IOAddressAlias,Input_VTL,Output_VTL,DisplayName,OPCAccessLevel,extra_properties
R01270,WORD,mirror of FV02B_MTR_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01270,,,,,,Private,
R01271,WORD,mirror of FV02B_MTR_THM,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01271,,,,,,Private,
R01272,WORD,mirror of FV02B_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01272,,,,,,Private,
R01273,WORD,mirror of FV02C_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01273,,,,,,Private,
R01274,WORD,mirror of FV02C_ACT_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01274,,,,,,Private,
R01275,WORD,mirror of FV02C_ACT_OPNC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01275,,,,,,Private,
R01276,WORD,mirror of FV02C_ACT_CLSC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01276,,,,,,Private,
R01277,WORD,mirror of FV02C_ACT_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01277,,,,,,Private,
R01278,WORD,mirror of FV02C_ACT_EOL,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01278,,,,,,Private,
R01279,WORD,mirror of FV02C_LCU_OPN,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01279,,,,,,Private,
R01280,WORD,mirror of FV02C_LCU_CLS,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01280,,,,,,Private,
R01281,WORD,mirror of FV02C_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01281,,,,,,Private,
R01282,WORD,mirror of FV02C_ACT_OSW,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01282,,,,,,Private,
R01283,WORD,mirror of FV02C_ACT_CSW,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01283,,,,,,Private,
R01284,WORD,mirror of FV03A_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01284,,,,,,Private,
R01285,WORD,mirror of FV03A_MTR_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01285,,,,,,Private,
R01286,WORD,mirror of FV03A_MTR_CONT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01286,,,,,,Private,
R01287,WORD,mirror of FV03A_MTR_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01287,,,,,,Private,
R01288,WORD,mirror of FV03A_MTR_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01288,,,,,,Private,
R01289,WORD,mirror of FV03A_MTR_THM,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01289,,,,,,Private,
R01290,WORD,mirror of FV03_LCU_STRT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01290,,,,,,Private,
R01291,WORD,mirror of FV03A_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01291,,,,,,Private,
R01292,WORD,mirror of FV03_LCU_ESP,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01292,,,,,,Private,
R01293,WORD,mirror of FV03B_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01293,,,,,,Private,
R01294,WORD,mirror of FV03B_MTR_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01294,,,,,,Private,
R01295,WORD,mirror of FV03B_MTR_CONT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01295,,,,,,Private,
R01296,WORD,mirror of FV03B_MTR_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01296,,,,,,Private,
R01297,WORD,mirror of FV03B_MTR_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01297,,,,,,Private,
R01298,WORD,mirror of FV03B_MTR_THM,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01298,,,,,,Private,
R01299,WORD,mirror of FV03B_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01299,,,,,,Private,
R01300,WORD,mirror of FV03C_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01300,,,,,,Private,
R01301,WORD,mirror of FV03C_ACT_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01301,,,,,,Private,
R01302,WORD,mirror of FV03C_ACT_OPNC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01302,,,,,,Private,
R01303,WORD,mirror of FV03C_ACT_CLSC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01303,,,,,,Private,
R01304,WORD,mirror of FV03C_ACT_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01304,,,,,,Private,
R01305,WORD,mirror of FV03C_ACT_EOL,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01305,,,,,,Private,
R01306,WORD,mirror of FV03C_LCU_OPN,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01306,,,,,,Private,
R01307,WORD,mirror of FV03C_LCU_CLS,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01307,,,,,,Private,
R01308,WORD,mirror of FV03C_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01308,,,,,,Private,
R01309,WORD,mirror of FV03C_ACT_OSW,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01309,,,,,,Private,
R01310,WORD,mirror of FV03C_ACT_CSW,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01310,,,,,,Private,
R01311,WORD,mirror of FV04A_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01311,,,,,,Private,
R01312,WORD,mirror of FV04A_MTR_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01312,,,,,,Private,
R01313,WORD,mirror of FV04A_MTR_CONT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01313,,,,,,Private,
R01314,WORD,mirror of FV04A_MTR_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01314,,,,,,Private,
R01315,WORD,mirror of FV04A_MTR_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01315,,,,,,Private,
R01316,WORD,mirror of FV04A_MTR_THM,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01316,,,,,,Private,
R01317,WORD,mirror of FV04_LCU_STRT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01317,,,,,,Private,
R01318,WORD,mirror of FV04A_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01318,,,,,,Private,
R01319,WORD,mirror of FV04_LCU_ESP,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01319,,,,,,Private,
R01320,WORD,mirror of FV04B_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01320,,,,,,Private,
R01321,WORD,mirror of FV04B_MTR_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01321,,,,,,Private,
R01322,WORD,mirror of FV04B_MTR_CONT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01322,,,,,,Private,
R01323,WORD,mirror of FV04B_MTR_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01323,,,,,,Private,
R01324,WORD,mirror of FV04B_MTR_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01324,,,,,,Private,
R01325,WORD,mirror of FV04B_MTR_THM,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01325,,,,,,Private,
R01326,WORD,mirror of FV04B_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01326,,,,,,Private,
R01327,WORD,mirror of FV04C_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01327,,,,,,Private,
R01328,WORD,mirror of FV04C_ACT_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01328,,,,,,Private,
R01329,WORD,mirror of FV04C_ACT_OPNC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01329,,,,,,Private,
R01330,WORD,mirror of FV04C_ACT_CLSC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01330,,,,,,Private,
R01331,WORD,mirror of FV04C_ACT_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01331,,,,,,Private,
R01332,WORD,mirror of FV04C_ACT_EOL,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01332,,,,,,Private,
R01333,WORD,mirror of FV04C_LCU_OPN,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01333,,,,,,Private,
R01334,WORD,mirror of FV04C_LCU_CLS,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01334,,,,,,Private,
R01335,WORD,mirror of FV04C_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01335,,,,,,Private,
R01336,WORD,mirror of FV04C_ACT_OSW,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01336,,,,,,Private,
R01337,WORD,mirror of FV04C_ACT_CSW,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01337,,,,,,Private,
R01338,WORD,mirror of FV01D_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01338,,,,,,Private,
R01339,WORD,mirror of FV01D_ACT_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01339,,,,,,Private,
R01340,WORD,mirror of FV01D_ACT_OPNC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01340,,,,,,Private,
R01341,WORD,mirror of FV01D_ACT_CLSC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01341,,,,,,Private,
R01342,WORD,mirror of FV01D_ACT_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01342,,,,,,Private,
R01343,WORD,mirror of FV01D_ACT_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01343,,,,,,Private,
R01344,WORD,mirror of FV01D_LCU_OPN,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01344,,,,,,Private,
R01345,WORD,mirror of FV01D_LCU_CLS,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01345,,,,,,Private,
R01346,WORD,mirror of FV01D_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01346,,,,,,Private,
R01347,WORD,mirror of FV01D_ACT_CSW,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01347,,,,,,Private,
R01348,WORD,mirror of FV01D_ACT_OSW,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01348,,,,,,Private,
R01349,WORD,mirror of FV01_STV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01349,,,,,,Private,
R01350,WORD,mirror of FV02D_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01350,,,,,,Private,
R01351,WORD,mirror of FV02D_ACT_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01351,,,,,,Private,
R01352,WORD,mirror of FV02D_ACT_OPNC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01352,,,,,,Private,
R01353,WORD,mirror of FV02D_ACT_CLSC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01353,,,,,,Private,
R01354,WORD,mirror of FV02D_ACT_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01354,,,,,,Private,
R01355,WORD,mirror of FV02D_ACT_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01355,,,,,,Private,
R01356,WORD,mirror of FV02D_LCU_OPN,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01356,,,,,,Private,
R01357,WORD,mirror of FV02D_LCU_CLS,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01357,,,,,,Private,
R01358,WORD,mirror of FV02D_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01358,,,,,,Private,
R01359,WORD,mirror of FV02D_ACT_CSW,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01359,,,,,,Private,
R01360,WORD,mirror of FV02D_ACT_OSW,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01360,,,,,,Private,
R01361,WORD,mirror of FV02_STV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01361,,,,,,Private,
R01362,WORD,mirror of FV03D_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01362,,,,,,Private,
R01363,WORD,mirror of FV03D_ACT_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01363,,,,,,Private,
R01364,WORD,mirror of FV03D_ACT_OPNC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01364,,,,,,Private,
R01365,WORD,mirror of FV03D_ACT_CLSC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01365,,,,,,Private,
R01366,WORD,mirror of FV03D_ACT_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01366,,,,,,Private,
R01367,WORD,mirror of FV03D_ACT_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01367,,,,,,Private,
R01368,WORD,mirror of FV03D_LCU_OPN,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01368,,,,,,Private,
R01369,WORD,mirror of FV03D_LCU_CLS,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01369,,,,,,Private,
R01370,WORD,mirror of FV03D_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01370,,,,,,Private,
R01371,WORD,mirror of FV03D_ACT_CSW,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01371,,,,,,Private,
R01372,WORD,mirror of FV03D_ACT_OSW,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01372,,,,,,Private,
R01373,WORD,mirror of FV03_STV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01373,,,,,,Private,
R01374,WORD,mirror of FV04D_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01374,,,,,,Private,
R01375,WORD,mirror of FV04D_ACT_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01375,,,,,,Private,
R01376,WORD,mirror of FV04D_ACT_OPNC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01376,,,,,,Private,
R01377,WORD,mirror of FV04D_ACT_CLSC,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01377,,,,,,Private,
R01378,WORD,mirror of FV04D_ACT_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01378,,,,,,Private,
R01379,WORD,mirror of FV04D_ACT_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01379,,,,,,Private,
R01380,WORD,mirror of FV04D_LCU_OPN,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01380,,,,,,Private,
R01381,WORD,mirror of FV04D_LCU_CLS,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01381,,,,,,Private,
R01382,WORD,mirror of FV04D_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01382,,,,,,Private,
R01383,WORD,mirror of FV04D_ACT_CSW,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01383,,,,,,Private,
R01384,WORD,mirror of FV04D_ACT_OSW,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01384,,,,,,Private,
R01385,WORD,mirror of FV04_STV,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01385,,,,,,Private,
R01386,WORD,mirror of RLF_FIP_GAS_ISOLATED,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01386,,,,,,Private,
R01387,WORD,mirror of BN02_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01387,,,,,,Private,
R01388,WORD,mirror of BN02_MTR_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01388,,,,,,Private,
R01389,WORD,mirror of BN02_MTR_CONT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01389,,,,,,Private,
R01390,WORD,mirror of BN02_MTR_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01390,,,,,,Private,
R01391,WORD,mirror of BN02_MTR_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01391,,,,,,Private,
R01392,WORD,mirror of BN02_MTR_THM,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01392,,,,,,Private,
R01393,WORD,mirror of BN02_LCU_STRT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01393,,,,,,Private,
R01394,WORD,mirror of BN02_LCU_NISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01394,,,,,,Private,
R01395,WORD,mirror of BN02_LCU_ESP,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01395,,,,,,Private,
R01396,WORD,mirror of SA02_CTRP,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01396,,,,,,Private,
R01397,WORD,mirror of SA02_ELR,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01397,,,,,,Private,
R01398,WORD,mirror of SA02_ESP1,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01398,,,,,,Private,
R01399,WORD,mirror of SA02_ESP2,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01399,,,,,,Private,
R01400,WORD,mirror of SA02_ESP3A,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01400,,,,,,Private,
R01401,WORD,mirror of SA02_ESP3B,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01401,,,,,,Private,
R01402,WORD,mirror of SA02A_MTR_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01402,,,,,,Private,
R01403,WORD,mirror of SA02A_MTR_CONT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01403,,,,,,Private,
R01404,WORD,mirror of SA02A_MTR_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01404,,,,,,Private,
R01405,WORD,mirror of SA02A_MTR_THM,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01405,,,,,,Private,
R01406,WORD,mirror of SA02A_LCU_STRT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01406,,,,,,Private,
R01407,WORD,mirror of SA02A_LCU_ISO,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01407,,,,,,Private,
R01408,WORD,mirror of SA02A_OBL,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01408,,,,,,Private,
R01409,WORD,mirror of CV05_MTR_CB,,YES,,Decimal,0,0,External Read/Write,NO,16,1,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01409,,,,,,Private,
R01410,WORD,mirror of CV05_MTR_CONT,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01410,,,,,,Private,
R01411,WORD,mirror of CV05_MTR_TOL,,YES,,Decimal,0,0,External Read/Write,NO,16,0,Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},%R01411,,,,,,Private,
